Time,Rainfall ,Soil moisture ,Ambient temp ,Depth ,,,,
5/16/2013 19:00,0,0.5771,23.6,30,,,,
5/16/2013 20:00,0,0.577,23.6,30,,,,
5/16/2013 21:00,0,0.5769,23.7,30,,,,
5/16/2013 22:00,0,0.5769,23.5,30,,,,
5/16/2013 23:00,0,0.577,23.5,30,,,,
5/17/2013 0:00,0,0.577,23.4,30,,,,
5/17/2013 1:00,0,0.5767,23.4,30,,,,
5/17/2013 2:00,0,0.5768,23.3,30,,,,
5/17/2013 3:00,0,0.5769,23.2,30,,,,
5/17/2013 4:00,0,0.5769,23.1,30,,,,
5/17/2013 5:00,0,0.5771,23.1,30,,,,
5/17/2013 6:00,0,0.5773,23,30,,,,
5/17/2013 7:00,0,0.5773,22.9,30,,,,
5/17/2013 8:00,0,0.5773,22.9,30,,,,
5/17/2013 9:00,0,0.5772,22.9,30,,,,
5/17/2013 10:00,0,0.5771,22.8,30,,,,
5/17/2013 11:00,0,0.5768,22.8,30,,,,
5/17/2013 12:00,0,0.5768,22.8,30,,,,
5/17/2013 13:00,0,0.5767,22.9,30,,,,
5/17/2013 14:00,0,0.5765,23,30,,,,
5/17/2013 15:00,0,0.5764,23.1,30,,,,
5/17/2013 16:00,0,0.5765,23.2,30,,,,
5/17/2013 17:00,0,0.5765,23.3,30,,,,
5/17/2013 18:00,0,0.5765,23.3,30,,,,
5/17/2013 19:00,0,0.577,23.3,30,,,,
5/17/2013 20:00,0,0.5771,23.3,30,,,,
5/17/2013 21:00,0,0.5772,23.2,30,,,,
5/17/2013 22:00,0,0.577,23.2,30,,,,
5/17/2013 23:00,0,0.5772,23.1,30,,,,
5/18/2013 0:00,0,0.5769,23,30,,,,
5/18/2013 1:00,0,0.5768,22.9,30,,,,
5/18/2013 2:00,0,0.5766,22.9,30,,,,
5/18/2013 3:00,0,0.5765,22.7,30,,,,
5/18/2013 4:00,0,0.5767,22.7,30,,,,
5/18/2013 5:00,0,0.5769,22.5,30,,,,
5/18/2013 6:00,0,0.5769,22.4,30,,,,
5/18/2013 7:00,0,0.5769,22.4,30,,,,
5/18/2013 8:00,0,0.5768,22.2,30,,,,
5/18/2013 9:00,0,0.5767,22.2,30,,,,
5/18/2013 10:00,0,0.5765,22.2,30,,,,
5/18/2013 11:00,0,0.5761,22.2,30,,,,
5/18/2013 12:00,0,0.5759,22.2,30,,,,
5/18/2013 13:00,0,0.5755,22.4,30,,,,
5/18/2013 14:00,0,0.5752,22.4,30,,,,
5/18/2013 15:00,0,0.5749,22.5,30,,,,
5/18/2013 16:00,0,0.5757,22.5,30,,,,
5/18/2013 17:00,0,0.5765,22.5,30,,,,
5/18/2013 18:00,0,0.5766,22.5,30,,,,
5/18/2013 19:00,0,0.5765,22.5,30,,,,
5/18/2013 20:00,0,0.5763,22.5,30,,,,
5/18/2013 21:00,0,0.576,22.5,30,,,,
5/18/2013 22:00,0.2,0.5761,22.5,30,,,,
5/18/2013 23:00,0.2,0.5764,22.5,30,,,,
5/19/2013 0:00,0.2,0.5765,22.5,30,,,,
5/19/2013 1:00,0.2,0.5762,22.4,30,,,,
5/19/2013 2:00,0.4,0.576,22.4,30,,,,
5/19/2013 3:00,0.2,0.5759,22.3,30,,,,
5/19/2013 4:00,0,0.576,22.2,30,,,,
5/19/2013 5:00,0,0.576,22.2,30,,,,
5/19/2013 6:00,0,0.5761,22.1,30,,,,
5/19/2013 7:00,0,0.576,22,30,,,,
5/19/2013 8:00,0,0.5759,22,30,,,,
5/19/2013 9:00,0,0.5757,22,30,,,,
5/19/2013 10:00,0.4,0.5754,22,30,,,,
5/19/2013 11:00,0,0.5752,21.9,30,,,,
5/19/2013 12:00,0,0.5748,21.9,30,,,,
5/19/2013 13:00,0,0.5743,21.9,30,,,,
5/19/2013 14:00,0,0.5739,21.9,30,,,,
5/19/2013 15:00,0,0.5735,21.7,30,,,,
5/19/2013 16:00,0,0.5748,21.7,30,,,,
5/19/2013 17:00,0,0.5758,21.7,30,,,,
5/19/2013 18:00,0,0.5758,21.7,30,,,,
5/19/2013 19:00,0,0.5756,21.7,30,,,,
5/19/2013 20:00,0,0.5754,21.7,30,,,,
5/19/2013 21:00,0,0.5752,21.6,30,,,,
5/19/2013 22:00,0,0.5752,21.6,30,,,,
5/19/2013 23:00,0,0.5755,21.5,30,,,,
5/20/2013 0:00,0,0.5756,21.4,30,,,,
5/20/2013 1:00,0,0.5756,21.4,30,,,,
5/20/2013 2:00,0,0.5758,21.3,30,,,,
5/20/2013 3:00,0,0.5757,21.2,30,,,,
5/20/2013 4:00,0.2,0.576,21.1,30,,,,
5/20/2013 5:00,0.2,0.576,21.1,30,,,,
5/20/2013 6:00,0,0.5762,21,30,,,,
5/20/2013 7:00,0,0.5761,20.9,30,,,,
5/20/2013 8:00,0,0.5761,20.9,30,,,,
5/20/2013 9:00,0,0.576,20.9,30,,,,
5/20/2013 10:00,0,0.5759,20.8,30,,,,
5/20/2013 11:00,0,0.5756,20.8,30,,,,
5/20/2013 12:00,0,0.5753,20.8,30,,,,
5/20/2013 13:00,0,0.5749,20.8,30,,,,
5/20/2013 14:00,0,0.5745,20.9,30,,,,
5/20/2013 15:00,0,0.5742,21,30,,,,
5/20/2013 16:00,0,0.5756,21,30,,,,
5/20/2013 17:00,0,0.5763,21,30,,,,
5/20/2013 18:00,0,0.5763,21,30,,,,
5/20/2013 19:00,0,0.5761,21,30,,,,
5/20/2013 20:00,0,0.5758,21.1,30,,,,
5/20/2013 21:00,0,0.5757,21.1,30,,,,
5/20/2013 22:00,0,0.5756,21.1,30,,,,
5/20/2013 23:00,0,0.576,21,30,,,,
5/21/2013 0:00,0,0.5763,21,30,,,,
5/21/2013 1:00,0,0.5762,21,30,,,,
5/21/2013 2:00,0,0.576,20.9,30,,,,
5/21/2013 3:00,0,0.5761,20.9,30,,,,
5/21/2013 4:00,0,0.5762,20.9,30,,,,
5/21/2013 5:00,0,0.5764,20.9,30,,,,
5/21/2013 6:00,0,0.5765,20.9,30,,,,
5/21/2013 7:00,0,0.5765,20.8,30,,,,
5/21/2013 8:00,0,0.5764,20.8,30,,,,
5/21/2013 9:00,0,0.5762,20.8,30,,,,
5/21/2013 10:00,0,0.576,20.7,30,,,,
5/21/2013 11:00,0,0.5756,20.7,30,,,,
5/21/2013 12:00,0,0.5752,20.7,30,,,,
5/21/2013 13:00,0,0.575,20.8,30,,,,
5/21/2013 14:00,0,0.5745,20.8,30,,,,
5/21/2013 15:00,0,0.5742,20.9,30,,,,
5/21/2013 16:00,0,0.5755,20.9,30,,,,
5/21/2013 17:00,0,0.5762,21,30,,,,
5/21/2013 18:00,0,0.5762,21,30,,,,
5/21/2013 19:00,0,0.576,21,30,,,,
5/21/2013 20:00,0,0.5758,21,30,,,,
5/21/2013 21:00,0,0.5756,20.9,30,,,,
5/21/2013 22:00,0,0.5756,20.9,30,,,,
5/21/2013 23:00,0,0.576,20.9,30,,,,
5/22/2013 0:00,0,0.576,20.7,30,,,,
5/22/2013 1:00,0,0.576,20.7,30,,,,
5/22/2013 2:00,0,0.5756,20.5,30,,,,
5/22/2013 3:00,0,0.5759,20.4,30,,,,
5/22/2013 4:00,0,0.576,20.4,30,,,,
5/22/2013 5:00,0,0.5761,20.3,30,,,,
5/22/2013 6:00,0,0.5764,20.1,30,,,,
5/22/2013 7:00,0,0.5761,20,30,,,,
5/22/2013 8:00,0,0.576,19.9,30,,,,
5/22/2013 9:00,0,0.5759,19.9,30,,,,
5/22/2013 10:00,0,0.5755,19.9,30,,,,
5/22/2013 11:00,0,0.5751,20,30,,,,
5/22/2013 12:00,0,0.5748,20.1,30,,,,
5/22/2013 13:00,0,0.5743,20.4,30,,,,
5/22/2013 14:00,0,0.5739,20.5,30,,,,
5/22/2013 15:00,0,0.5735,20.7,30,,,,
5/22/2013 16:00,0,0.5751,20.9,30,,,,
5/22/2013 17:00,0,0.5757,21,30,,,,
5/22/2013 18:00,0,0.5758,21.1,30,,,,
5/22/2013 19:00,0,0.5756,21.1,30,,,,
5/22/2013 20:00,0,0.5752,21.1,30,,,,
5/22/2013 21:00,0,0.5752,21.1,30,,,,
5/22/2013 22:00,0,0.5751,21.1,30,,,,
5/22/2013 23:00,0,0.5753,21,30,,,,
5/23/2013 0:00,0,0.5756,21,30,,,,
5/23/2013 1:00,0,0.5754,20.9,30,,,,
5/23/2013 2:00,0,0.5751,20.9,30,,,,
5/23/2013 3:00,0,0.5752,20.7,30,,,,
5/23/2013 4:00,0,0.5753,20.7,30,,,,
5/23/2013 5:00,0,0.5755,20.5,30,,,,
5/23/2013 6:00,0,0.5756,20.5,30,,,,
5/23/2013 7:00,0,0.5754,20.4,30,,,,
5/23/2013 8:00,0,0.5753,20.4,30,,,,
5/23/2013 9:00,0,0.575,20.2,30,,,,
5/23/2013 10:00,0,0.5747,20.3,30,,,,
5/23/2013 11:00,0,0.5747,20.3,30,,,,
5/23/2013 12:00,0,0.5749,20.3,30,,,,
5/23/2013 13:00,0,0.5747,20.4,30,,,,
5/23/2013 14:00,0,0.5747,20.5,30,,,,
5/23/2013 15:00,0,0.5744,20.6,30,,,,
5/23/2013 16:00,0,0.5742,20.7,30,,,,
5/23/2013 17:00,0,0.5742,20.8,30,,,,
5/23/2013 18:00,0,0.5747,20.9,30,,,,
5/23/2013 19:00,0,0.5747,20.9,30,,,,
5/23/2013 20:00,0,0.5747,20.9,30,,,,
5/23/2013 21:00,0,0.5745,20.9,30,,,,
5/23/2013 22:00,0,0.5743,20.9,30,,,,
5/23/2013 23:00,0,0.5747,20.8,30,,,,
5/24/2013 0:00,0,0.5747,20.8,30,,,,
5/24/2013 1:00,0,0.5744,20.7,30,,,,
5/24/2013 2:00,0,0.5743,20.7,30,,,,
5/24/2013 3:00,0,0.5747,20.7,30,,,,
5/24/2013 4:00,0,0.575,20.6,30,,,,
5/24/2013 5:00,0,0.5752,20.6,30,,,,
5/24/2013 6:00,0,0.5752,20.5,30,,,,
5/24/2013 7:00,0,0.5752,20.5,30,,,,
5/24/2013 8:00,0,0.575,20.5,30,,,,
5/24/2013 9:00,0,0.5748,20.5,30,,,,
5/24/2013 10:00,0,0.5747,20.5,30,,,,
5/24/2013 11:00,0,0.5745,20.5,30,,,,
5/24/2013 12:00,0,0.5742,20.5,30,,,,
5/24/2013 13:00,0,0.574,20.5,30,,,,
5/24/2013 14:00,0,0.5739,20.6,30,,,,
5/24/2013 15:00,0,0.5738,20.7,30,,,,
5/24/2013 16:00,0,0.5739,20.7,30,,,,
5/24/2013 17:00,0,0.5739,20.8,30,,,,
5/24/2013 18:00,0,0.5737,20.9,30,,,,
5/24/2013 19:00,0,0.5737,20.9,30,,,,
5/24/2013 20:00,0,0.5735,20.9,30,,,,
5/24/2013 21:00,0,0.574,20.9,30,,,,
5/24/2013 22:00,0,0.5742,20.9,30,,,,
5/24/2013 23:00,0,0.5739,20.9,30,,,,
5/25/2013 0:00,0,0.5737,20.9,30,,,,
5/25/2013 1:00,0,0.5735,20.8,30,,,,
5/25/2013 2:00,0,0.5732,20.8,30,,,,
5/25/2013 3:00,0,0.573,20.7,30,,,,
5/25/2013 4:00,0,0.573,20.7,30,,,,
5/25/2013 5:00,0,0.5731,20.7,30,,,,
5/25/2013 6:00,0,0.573,20.6,30,,,,
5/25/2013 7:00,0,0.5729,20.6,30,,,,
5/25/2013 8:00,0,0.5726,20.5,30,,,,
5/25/2013 9:00,0,0.5725,20.5,30,,,,
5/25/2013 10:00,0,0.5724,20.5,30,,,,
5/25/2013 11:00,0,0.5721,20.6,30,,,,
5/25/2013 12:00,0,0.572,20.6,30,,,,
5/25/2013 13:00,0,0.5717,20.7,30,,,,
5/25/2013 14:00,0,0.5713,20.7,30,,,,
5/25/2013 15:00,0,0.5711,20.8,30,,,,
5/25/2013 16:00,0,0.5712,20.9,30,,,,
5/25/2013 17:00,0,0.572,20.9,30,,,,
5/25/2013 18:00,0,0.5721,20.9,30,,,,
5/25/2013 19:00,0,0.5716,20.9,30,,,,
5/25/2013 20:00,0,0.5716,20.9,30,,,,
5/25/2013 21:00,0,0.5717,20.9,30,,,,
5/25/2013 22:00,0,0.5715,20.9,30,,,,
5/25/2013 23:00,0,0.5713,24.7,30,,,,
5/26/2013 0:00,0,0.5713,24.7,30,,,,
5/26/2013 1:00,0,0.5713,24.7,30,,,,
5/26/2013 2:00,0,0.5707,24.8,30,,,,
5/26/2013 3:00,0,0.5708,24.8,30,,,,
5/26/2013 4:00,0,0.5706,24.8,30,,,,
5/26/2013 5:00,0,0.5706,24.8,30,,,,
5/26/2013 6:00,0,0.5708,24.8,30,,,,
5/26/2013 7:00,0,0.5707,24.8,30,,,,
5/26/2013 8:00,0,0.5703,24.8,30,,,,
5/26/2013 9:00,0,0.5701,24.8,30,,,,
5/26/2013 10:00,0,0.5699,24.8,30,,,,
5/26/2013 11:00,0,0.5696,24.8,30,,,,
5/26/2013 12:00,0,0.5693,24.8,30,,,,
5/26/2013 13:00,0,0.569,24.8,30,,,,
5/26/2013 14:00,0,0.5687,24.8,30,,,,
5/26/2013 15:00,0,0.5686,24.8,30,,,,
5/26/2013 16:00,0,0.5695,24.8,30,,,,
5/26/2013 17:00,0,0.5702,24.8,30,,,,
5/26/2013 18:00,0,0.5704,24.8,30,,,,
5/26/2013 19:00,0,0.5705,24.8,30,,,,
5/26/2013 20:00,0,0.5704,24.8,30,,,,
5/26/2013 21:00,0,0.5704,24.8,30,,,,
5/26/2013 22:00,0,0.5703,24.8,30,,,,
5/26/2013 23:00,0,0.5707,24.8,30,,,,
5/27/2013 0:00,0,0.5708,24.9,30,,,,
5/27/2013 1:00,0,0.5707,24.9,30,,,,
5/27/2013 2:00,0,0.5706,24.9,30,,,,
5/27/2013 3:00,0,0.5708,24.9,30,,,,
5/27/2013 4:00,0,0.571,24.9,30,,,,
5/27/2013 5:00,0,0.5713,24.9,30,,,,
5/27/2013 6:00,0,0.5713,24.9,30,,,,
5/27/2013 7:00,0,0.5715,24.9,30,,,,
5/27/2013 8:00,0,0.5714,25,30,,,,
5/27/2013 9:00,0,0.5713,25,30,,,,
5/27/2013 10:00,0,0.5713,24.9,30,,,,
5/27/2013 11:00,0,0.5711,24.9,30,,,,
5/27/2013 12:00,0,0.5708,24.9,30,,,,
5/27/2013 13:00,0,0.5705,24.9,30,,,,
5/27/2013 14:00,0,0.5702,24.9,30,,,,
5/27/2013 15:00,0,0.5702,24.9,30,,,,
5/27/2013 16:00,0,0.5709,24.9,30,,,,
5/27/2013 17:00,0,0.5713,24.9,30,,,,
5/27/2013 18:00,0,0.5716,24.9,30,,,,
5/27/2013 19:00,0,0.5714,24.9,30,,,,
5/27/2013 20:00,0,0.5713,24.9,30,,,,
5/27/2013 21:00,0,0.5713,25,30,,,,
5/27/2013 22:00,0,0.5713,25,30,,,,
5/27/2013 23:00,0,0.5714,25,30,,,,
5/28/2013 0:00,0,0.5714,25,30,,,,
5/28/2013 1:00,0,0.5712,25,30,,,,
5/28/2013 2:00,0,0.5709,25,30,,,,
5/28/2013 3:00,0,0.571,25,30,,,,
5/28/2013 4:00,0,0.5712,25,30,,,,
5/28/2013 5:00,0,0.5713,25,30,,,,
5/28/2013 6:00,0,0.5713,25,30,,,,
5/28/2013 7:00,0,0.5714,25,30,,,,
5/28/2013 8:00,0,0.5713,25,30,,,,
5/28/2013 9:00,0,0.5712,25,30,,,,
5/28/2013 10:00,0,0.571,25,30,,,,
5/28/2013 11:00,0,0.5708,24.9,30,,,,
5/28/2013 12:00,0,0.5706,24.9,30,,,,
5/28/2013 13:00,0,0.5702,24.9,30,,,,
5/28/2013 14:00,0,0.57,24.9,30,,,,
5/28/2013 15:00,0,0.5695,24.9,30,,,,
5/28/2013 16:00,0,0.5704,24.9,30,,,,
5/28/2013 17:00,0,0.5712,24.9,30,,,,
5/28/2013 18:00,0,0.5714,24.9,30,,,,
5/28/2013 19:00,0,0.5715,24.9,30,,,,
5/28/2013 20:00,0,0.5713,24.9,30,,,,
5/28/2013 21:00,0,0.5713,24.9,30,,,,
5/28/2013 22:00,0,0.5713,24.9,30,,,,
5/28/2013 23:00,0,0.5713,25,30,,,,
5/29/2013 0:00,0,0.5713,25,30,,,,
5/29/2013 1:00,0,0.5713,25,30,,,,
5/29/2013 2:00,0,0.5712,25,30,,,,
5/29/2013 3:00,0,0.5716,25,30,,,,
5/29/2013 4:00,0,0.5719,25,30,,,,
5/29/2013 5:00,0,0.5721,25,30,,,,
5/29/2013 6:00,0,0.5722,25,30,,,,
5/29/2013 7:00,0,0.5721,25,30,,,,
5/29/2013 8:00,0,0.5723,25,30,,,,
5/29/2013 9:00,0,0.5723,25,30,,,,
5/29/2013 10:00,0,0.5722,25,30,,,,
5/29/2013 11:00,0,0.5717,25,30,,,,
5/29/2013 12:00,0,0.5718,25,30,,,,
5/29/2013 13:00,0,0.5718,25,30,,,,
5/29/2013 14:00,0,0.5716,25,30,,,,
5/29/2013 15:00,0,0.5714,25,30,,,,
5/29/2013 16:00,0,0.5715,25,30,,,,
5/29/2013 17:00,0,0.5717,25,30,,,,
5/29/2013 18:00,0,0.5717,25,30,,,,
5/29/2013 19:00,0,0.5718,25,30,,,,
5/29/2013 20:00,0,0.5722,25,30,,,,
5/29/2013 21:00,0,0.5722,25,30,,,,
5/29/2013 22:00,0,0.572,25.1,30,,,,
5/29/2013 23:00,0,0.5722,25.1,30,,,,
5/30/2013 0:00,0,0.572,25.1,30,,,,
5/30/2013 1:00,0,0.5716,25.1,30,,,,
5/30/2013 2:00,0,0.5717,25.1,30,,,,
5/30/2013 3:00,0,0.5714,25.1,30,,,,
5/30/2013 4:00,0,0.5717,25.1,30,,,,
5/30/2013 5:00,0,0.5717,25.2,30,,,,
5/30/2013 6:00,0,0.5718,25.2,30,,,,
5/30/2013 7:00,0,0.5718,25.2,30,,,,
5/30/2013 8:00,0,0.5717,25.2,30,,,,
5/30/2013 9:00,0,0.5717,25.2,30,,,,
5/30/2013 10:00,0,0.5715,25.2,30,,,,
5/30/2013 11:00,0,0.5713,25.2,30,,,,
5/30/2013 12:00,0,0.5712,25.2,30,,,,
5/30/2013 13:00,0,0.5711,25,30,,,,
5/30/2013 14:00,0,0.5708,25.1,30,,,,
5/30/2013 15:00,0,0.5705,25.1,30,,,,
5/30/2013 16:00,0,0.5704,25.1,30,,,,
5/30/2013 17:00,0,0.5706,25.1,30,,,,
5/30/2013 18:00,0,0.5708,25.1,30,,,,
5/30/2013 19:00,0,0.5701,25.1,30,,,,
5/30/2013 20:00,0,0.57,25.1,30,,,,
5/30/2013 21:00,0,0.57,25.1,30,,,,
5/30/2013 22:00,0,0.5696,25.1,30,,,,
5/30/2013 23:00,0,0.5704,25.1,30,,,,
5/31/2013 0:00,0,0.5706,25.2,30,,,,
5/31/2013 1:00,0,0.5692,25.2,30,,,,
5/31/2013 2:00,0,0.5691,25.2,30,,,,
5/31/2013 3:00,0,0.5688,25.2,30,,,,
5/31/2013 4:00,0,0.5688,25.2,30,,,,
5/31/2013 5:00,0,0.5687,25.2,30,,,,
5/31/2013 6:00,0,0.5687,25.2,30,,,,
5/31/2013 7:00,0,0.5684,25.2,30,,,,
5/31/2013 8:00,0,0.5682,25.2,30,,,,
5/31/2013 9:00,0,0.5682,25.2,30,,,,
5/31/2013 10:00,0,0.5682,25.2,30,,,,
5/31/2013 11:00,0,0.5681,25.2,30,,,,
5/31/2013 12:00,0,0.5678,25.2,30,,,,
5/31/2013 13:00,0,0.5675,25.2,30,,,,
5/31/2013 14:00,0,0.5674,25.2,30,,,,
5/31/2013 15:00,0,0.5672,25.2,30,,,,
5/31/2013 16:00,0,0.5672,25.2,30,,,,
5/31/2013 17:00,0,0.5672,25.2,30,,,,
5/31/2013 18:00,0,0.5671,25.2,30,,,,
5/31/2013 19:00,0,0.5674,25.2,30,,,,
5/31/2013 20:00,0,0.5678,25.3,30,,,,
5/31/2013 21:00,0,0.5678,25.3,30,,,,
5/31/2013 22:00,0,0.5678,25.3,30,,,,
5/31/2013 23:00,0,0.5678,25.3,30,,,,
6/1/2013 0:00,0,0.5674,25.3,30,,,,
6/1/2013 1:00,0,0.5674,25.3,30,,,,
6/1/2013 2:00,0,0.5669,25.3,30,,,,
6/1/2013 3:00,0,0.5668,25.3,30,,,,
6/1/2013 4:00,0,0.5668,25.4,30,,,,
6/1/2013 5:00,0,0.5668,25.4,30,,,,
6/1/2013 6:00,0,0.5667,25.4,30,,,,
6/1/2013 7:00,0,0.5665,25.4,30,,,,
6/1/2013 8:00,0,0.5662,25.4,30,,,,
6/1/2013 9:00,0,0.566,25.4,30,,,,
6/1/2013 10:00,0,0.5657,25.4,30,,,,
6/1/2013 11:00,0,0.5653,25.4,30,,,,
6/1/2013 12:00,0,0.565,25.4,30,,,,
6/1/2013 13:00,0,0.5647,25.4,30,,,,
6/1/2013 14:00,0,0.5643,25.3,30,,,,
6/1/2013 15:00,0,0.5639,25.3,30,,,,
6/1/2013 16:00,0,0.5656,25.3,30,,,,
6/1/2013 17:00,0,0.5662,25.3,30,,,,
6/1/2013 18:00,0,0.5663,25.3,30,,,,
6/1/2013 19:00,0,0.5661,25.2,30,,,,
6/1/2013 20:00,0,0.566,25.2,30,,,,
6/1/2013 21:00,0,0.5661,25.2,30,,,,
6/1/2013 22:00,0,0.5659,25.2,30,,,,
6/1/2013 23:00,0,0.5662,25.2,30,,,,
6/2/2013 0:00,0,0.5665,25.2,30,,,,
6/2/2013 1:00,0,0.5662,25.2,30,,,,
6/2/2013 2:00,0,0.5657,25.2,30,,,,
6/2/2013 3:00,0,0.5658,25.2,30,,,,
6/2/2013 4:00,0,0.5661,25.2,30,,,,
6/2/2013 5:00,0,0.5661,25.2,30,,,,
6/2/2013 6:00,0,0.5662,25.2,30,,,,
6/2/2013 7:00,0,0.5663,25.2,30,,,,
6/2/2013 8:00,0,0.5662,25.2,30,,,,
6/2/2013 9:00,0,0.5661,25.1,30,,,,
6/2/2013 10:00,0,0.5658,25.1,30,,,,
6/2/2013 11:00,0,0.5656,25,30,,,,
6/2/2013 12:00,0,0.5653,25,30,,,,
6/2/2013 13:00,0,0.5649,25,30,,,,
6/2/2013 14:00,0,0.5646,25,30,,,,
6/2/2013 15:00,0,0.5643,25,30,,,,
6/2/2013 16:00,0,0.5657,25,30,,,,
6/2/2013 17:00,0,0.5665,25,30,,,,
6/2/2013 18:00,0,0.5667,25,30,,,,
6/2/2013 19:00,0,0.5665,25,30,,,,
6/2/2013 20:00,0,0.5664,25,30,,,,
6/2/2013 21:00,0,0.5663,25,30,,,,
6/2/2013 22:00,0,0.5661,25,30,,,,
6/2/2013 23:00,0,0.5665,25,30,,,,
6/3/2013 0:00,0,0.5666,25,30,,,,
6/3/2013 1:00,0,0.5664,25,30,,,,
6/3/2013 2:00,0,0.5661,25,30,,,,
6/3/2013 3:00,0,0.5662,25,30,,,,
6/3/2013 4:00,0,0.5664,25,30,,,,
6/3/2013 5:00,0,0.5665,25,30,,,,
6/3/2013 6:00,0,0.5666,25,30,,,,
6/3/2013 7:00,0,0.5667,25,30,,,,
6/3/2013 8:00,0,0.5665,25,30,,,,
6/3/2013 9:00,0,0.5664,25,30,,,,
6/3/2013 10:00,0,0.5664,25,30,,,,
6/3/2013 11:00,0,0.5664,25,30,,,,
6/3/2013 12:00,0,0.5657,24.9,30,,,,
6/3/2013 13:00,0,0.5661,24.9,30,,,,
6/3/2013 14:00,0,0.566,24.9,30,,,,
6/3/2013 15:00,0,0.5658,24.9,30,,,,
6/3/2013 16:00,0,0.5657,24.9,30,,,,
6/3/2013 17:00,0,0.5656,24.9,30,,,,
6/3/2013 18:00,0,0.5665,24.9,30,,,,
6/3/2013 19:00,0,0.5664,24.9,30,,,,
6/3/2013 20:00,0,0.5665,24.9,30,,,,
6/3/2013 21:00,0,0.5666,24.9,30,,,,
6/3/2013 22:00,0,0.5665,24.9,30,,,,
6/3/2013 23:00,0,0.5666,24.9,30,,,,
6/4/2013 0:00,0,0.5668,24.9,30,,,,
6/4/2013 1:00,0,0.5664,24.9,30,,,,
6/4/2013 2:00,0,0.5661,24.9,30,,,,
6/4/2013 3:00,0,0.5659,24.9,30,,,,
6/4/2013 4:00,0,0.566,24.9,30,,,,
6/4/2013 5:00,0,0.5662,24.9,30,,,,
6/4/2013 6:00,0,0.5662,24.9,30,,,,
6/4/2013 7:00,0,0.5661,24.9,30,,,,
6/4/2013 8:00,0,0.5657,24.9,30,,,,
6/4/2013 9:00,0,0.5656,24.9,30,,,,
6/4/2013 10:00,0,0.5653,24.9,30,,,,
6/4/2013 11:00,0,0.5651,24.9,30,,,,
6/4/2013 12:00,0,0.5648,24.8,30,,,,
6/4/2013 13:00,0,0.5644,24.8,30,,,,
6/4/2013 14:00,0,0.5641,24.8,30,,,,
6/4/2013 15:00,0,0.5637,24.8,30,,,,
6/4/2013 16:00,0,0.5653,24.8,30,,,,
6/4/2013 17:00,0,0.5661,24.8,30,,,,
6/4/2013 18:00,0,0.5662,24.8,30,,,,
6/4/2013 19:00,0,0.566,24.8,30,,,,
6/4/2013 20:00,0,0.5658,24.8,30,,,,
6/4/2013 21:00,0,0.5656,24.8,30,,,,
6/4/2013 22:00,0,0.5655,24.8,30,,,,
6/4/2013 23:00,0,0.5657,24.8,30,,,,
6/5/2013 0:00,0,0.566,24.8,30,,,,
6/5/2013 1:00,0,0.5656,24.8,30,,,,
6/5/2013 2:00,0,0.5652,24.8,30,,,,
6/5/2013 3:00,0,0.5652,24.8,30,,,,
6/5/2013 4:00,0,0.5654,24.8,30,,,,
6/5/2013 5:00,0,0.5654,24.8,30,,,,
6/5/2013 6:00,0,0.5655,24.8,30,,,,
6/5/2013 7:00,0,0.5654,24.8,30,,,,
6/5/2013 8:00,0,0.5653,24.8,30,,,,
6/5/2013 9:00,0,0.5652,24.8,30,,,,
6/5/2013 10:00,0,0.5649,24.8,30,,,,
6/5/2013 11:00,0,0.5647,24.7,30,,,,
6/5/2013 12:00,0,0.5644,24.7,30,,,,
6/5/2013 13:00,0,0.564,24.7,30,,,,
6/5/2013 14:00,0,0.5638,24.7,30,,,,
6/5/2013 15:00,0,0.5635,24.7,30,,,,
6/5/2013 16:00,0,0.5651,24.7,30,,,,
6/5/2013 17:00,0,0.5658,24.7,30,,,,
6/5/2013 18:00,0,0.5657,24.7,30,,,,
6/5/2013 19:00,0,0.5654,24.7,30,,,,
6/5/2013 20:00,0,0.5652,24.7,30,,,,
6/5/2013 21:00,0,0.5651,24.7,30,,,,
6/5/2013 22:00,0,0.5649,24.7,30,,,,
6/5/2013 23:00,0,0.5652,24.7,30,,,,
6/6/2013 0:00,0,0.5652,24.7,30,,,,
6/6/2013 1:00,0,0.5649,24.7,30,,,,
6/6/2013 2:00,0,0.5648,24.8,30,,,,
6/6/2013 3:00,0,0.5647,24.8,30,,,,
6/6/2013 4:00,0,0.5649,24.8,30,,,,
6/6/2013 5:00,0,0.5652,24.8,30,,,,
6/6/2013 6:00,0,0.5652,24.8,30,,,,
6/6/2013 7:00,0,0.5656,24.8,30,,,,
6/6/2013 8:00,0,0.566,24.8,30,,,,
6/6/2013 9:00,0,0.566,24.8,30,,,,
6/6/2013 10:00,0,0.5658,24.8,30,,,,
6/6/2013 11:00,0,0.5656,24.8,30,,,,
6/6/2013 12:00,0,0.5654,24.7,30,,,,
6/6/2013 13:00,0,0.5653,24.7,30,,,,
6/6/2013 14:00,0,0.5652,24.7,30,,,,
6/6/2013 15:00,0,0.5651,24.7,30,,,,
6/6/2013 16:00,0,0.5652,24.7,30,,,,
6/6/2013 17:00,0,0.5655,24.7,30,,,,
6/6/2013 18:00,0,0.5657,24.7,30,,,,
6/6/2013 19:00,0,0.5656,24.7,30,,,,
6/6/2013 20:00,0,0.5659,24.7,30,,,,
